"","symbol","date","open","high","low","close","volume","adjusted","ma7","ma200","RSI"
"138","ETH-USD",2019-05-18,243.911301,246.362762,233.099854,234.59523,10933142646,234.59523,227.263294714286,NA,67.3108695522757
"139","ETH-USD",2019-05-19,234.449463,263.740997,233.758667,261.292206,12049250894,261.292206,237.829993142857,NA,73.2106731072475
"140","ETH-USD",2019-05-20,261.267487,261.55127,241.80365,251.86441,10834541285,251.86441,245.689725571429,NA,68.5083701364954
"141","ETH-USD",2019-05-21,251.647842,262.107544,248.196304,255.215881,11545049593,255.215881,251.127912142857,NA,69.2641433615385
"142","ETH-USD",2019-05-22,254.995316,258.801849,242.730484,244.698914,9818257463,244.698914,250.777319714286,NA,64.068042778495
"143","ETH-USD",2019-05-23,244.665115,247.616638,233.793091,245.965668,10671663487,245.965668,248.199556571429,NA,64.4143254355152
"144","ETH-USD",2019-05-24,245.987091,255.259338,243.240097,249.484985,9929433206,249.484985,249.016756285714,NA,65.4116365688285
"145","ETH-USD",2019-05-25,249.694046,257.356842,249.088791,251.759872,8924985385,251.759872,251.468848,NA,66.0735183288691
"146","ETH-USD",2019-05-26,251.724792,269.166534,247.245392,267.069641,9664267731,267.069641,252.294195857143,NA,70.2056805415223
"147","ETH-USD",2019-05-27,267.141876,278.507263,265.444702,272.86264,12074664736,272.86264,255.293943,NA,71.614497664501
"148","ETH-USD",2019-05-28,272.590485,274.320831,267.514374,271.768707,10362846898,271.768707,257.658632428571,NA,70.9324136942586
"149","ETH-USD",2019-05-29,271.779053,273.756287,263.0914,269.455688,9819132174,269.455688,261.195314428571,NA,69.4267197638863
"150","ETH-USD",2019-05-30,269.55188,287.20163,247.348602,255.858948,13604268584,255.858948,262.608640142857,NA,61.2023882645577
"151","ETH-USD",2019-05-31,256.015259,268.659943,249.111847,268.113556,11255023515,268.113556,265.269864571429,NA,65.2033195258948
"152","ETH-USD",2019-06-01,268.43335,273.557983,263.524597,265.391266,9942869852,265.391266,267.217206571429,NA,63.6334582694524
"153","ETH-USD",2019-06-02,265.512726,272.80722,265.04187,270.225525,8744111713,270.225525,267.668047142857,NA,65.2342096386981
"154","ETH-USD",2019-06-03,270.088562,270.334106,251.262192,252.607925,9375712917,252.607925,264.774516428571,NA,55.6248915514469
"155","ETH-USD",2019-06-04,252.511642,252.511642,236.127213,241.338791,10132549747,241.338791,260.427385571429,NA,50.500510526409
"156","ETH-USD",2019-06-05,241.49704,248.138138,239.983459,247.05101,8548917062,247.05101,257.226717285714,NA,52.8705916669286
"157","ETH-USD",2019-06-06,246.925247,249.944504,238.501114,249.474335,8265146806,249.474335,256.314629714286,NA,53.8794915639348
"158","ETH-USD",2019-06-07,249.335281,254.352295,246.5979,250.930359,8379534528,250.930359,253.859887285714,NA,54.5096030136627
"159","ETH-USD",2019-06-08,251.249313,252.377396,243.229111,245.738098,7225996863,245.738098,251.052291857143,NA,51.7921628062653
"160","ETH-USD",2019-06-09,245.540482,245.972824,229.257431,233.0867,7566421456,233.0867,245.746745428571,NA,45.800786466009
"161","ETH-USD",2019-06-10,232.830139,247.66217,229.341766,247.520126,8141159848,247.520126,245.019917,NA,52.5453917747425
"162","ETH-USD",2019-06-11,247.862122,248.662582,239.825348,245.78183,7382269700,245.78183,245.654636857143,NA,51.7107816627707
"163","ETH-USD",2019-06-12,245.925491,261.017578,244.491318,260.90329,8645598618,260.90329,247.633534,NA,57.9655227398433
"164","ETH-USD",2019-06-13,260.913513,262.163116,255.596283,256.168793,8442077836,256.168793,248.589885142857,NA,55.5398689457798
"165","ETH-USD",2019-06-14,256.179657,265.371399,254.14743,264.087463,8676891267,264.087463,250.469471428571,NA,58.6561262329162
"166","ETH-USD",2019-06-15,263.934143,271.505585,262.121216,269.019318,8126853944,269.019318,253.79536,NA,60.5124980527457
"167","ETH-USD",2019-06-16,268.901154,278.143188,265.535339,269.223206,9676746453,269.223206,258.957718,NA,60.5912773693128
"168","ETH-USD",2019-06-17,269.090576,275.442566,268.35379,274.351105,6009795781,274.351105,262.790715,NA,62.6116052101856
"169","ETH-USD",2019-06-18,274.320251,274.320251,263.14444,265.051849,6205242504,265.051849,265.543574857143,NA,56.9134076282819
"170","ETH-USD",2019-06-19,265.056854,270.333374,264.754791,269.431793,5516510947,269.431793,266.761932428571,NA,58.8146206243076
"171","ETH-USD",2019-06-20,269.407867,274.073517,265.500458,271.695007,6408981097,271.695007,268.979963,NA,59.8016689036344
"172","ETH-USD",2019-06-21,271.743103,295.303314,271.743103,294.910278,9331694140,294.910278,273.383222285714,NA,68.2162619612733
"173","ETH-USD",2019-06-22,295.115082,315.189728,294.728241,309.38031,10613731255,309.38031,279.149078285714,NA,72.1319816894176
"174","ETH-USD",2019-06-23,309.416687,318.565674,305.764587,307.827789,8161062380,307.827789,284.664018714286,NA,71.1195900585283
"175","ETH-USD",2019-06-24,307.722137,312.329346,299.55954,310.424683,8205712062,310.424683,289.817387,NA,71.8317570866481
"176","ETH-USD",2019-06-25,310.678619,318.126312,307.643158,318.126312,9641764965,318.126312,297.399453142857,NA,73.8882514294715
"177","ETH-USD",2019-06-26,317.992584,361.398682,315.954865,336.753174,16437084081,336.753174,307.016793285714,NA,78.0602263646818
"178","ETH-USD",2019-06-27,336.9599,343.433441,278.573242,294.267639,14038092503,294.267639,310.241455,NA,56.0593539843805
"179","ETH-USD",2019-06-28,294.143036,313.031555,292.939819,311.226105,11514656820,311.226105,312.572287428571,NA,60.8076867802256
"180","ETH-USD",2019-06-29,311.284424,322.043549,294.753845,320.058899,10929374565,320.058899,314.097800142857,NA,63.0475143658589
"181","ETH-USD",2019-06-30,319.584045,322.789581,290.695984,290.695984,10303111000,290.695984,311.650399428571,NA,52.3390892812415
"182","ETH-USD",2019-07-01,290.268494,301.026154,280.022827,293.641113,10292223948,293.641113,309.252746571429,NA,53.1977356474541
"183","ETH-USD",2019-07-02,293.537262,295.655853,272.60257,291.596436,10618413952,291.596436,305.462764285714,NA,52.4907030097782
"184","ETH-USD",2019-07-03,291.764618,303.342041,291.401642,303.099976,9926711979,303.099976,300.655164571429,NA,56.031337143237
"185","ETH-USD",2019-07-04,303.025085,303.961151,282.765747,284.523224,8403513106,284.523224,299.263105285714,NA,49.6025452232336
"186","ETH-USD",2019-07-05,284.38092,293.921143,282.694702,287.997528,8723493015,287.997528,295.944737142857,NA,50.7408742203301
"187","ETH-USD",2019-07-06,287.893829,295.991425,286.665863,287.547119,7674615025,287.547119,291.300197142857,NA,50.5813694392586
"188","ETH-USD",2019-07-07,287.603607,310.139313,286.109192,305.700562,8119724981,305.700562,293.443708285714,NA,56.5146557018743
"189","ETH-USD",2019-07-08,305.734772,314.267883,303.500458,313.251404,9078905628,313.251404,296.245178428571,NA,58.7339677422372
"190","ETH-USD",2019-07-09,313.325165,318.223114,305.285828,308.881012,10055159803,308.881012,298.714403571429,NA,56.9231526939043
"191","ETH-USD",2019-07-10,308.851288,313.069458,285.565796,290.002319,11679985167,290.002319,296.843309714286,NA,49.7830785856177
"192","ETH-USD",2019-07-11,289.945984,290.021057,266.094666,268.704041,10216287022,268.704041,294.583426428571,NA,43.1996615241305
"193","ETH-USD",2019-07-12,268.692261,278.855591,268.000031,276.276703,8148936015,276.276703,292.909022857143,NA,45.9371801200302
"194","ETH-USD",2019-07-13,276.289124,276.685242,263.068268,269.458801,6716829429,269.458801,290.324977428571,NA,43.8863825069921
"195","ETH-USD",2019-07-14,269.281616,269.641235,227.269211,227.578064,8578339386,227.578064,279.164620571429,NA,33.8804799443181
"196","ETH-USD",2019-07-15,227.965057,235.02565,210.391266,229.776001,9723674244,229.776001,267.239563,NA,34.7216451382182
"197","ETH-USD",2019-07-16,229.748657,234.51384,197.377899,199.188675,9036620494,199.188675,251.569229142857,NA,29.1616474398769
"198","ETH-USD",2019-07-17,199.066788,217.975632,193.990417,211.48497,9387747640,211.48497,240.352465,NA,33.7541602126772
"199","ETH-USD",2019-07-18,211.444611,229.239395,208.037735,226.566162,9327816059,226.566162,234.332768,NA,38.9793805775775
"200","ETH-USD",2019-07-19,226.6577,226.940475,215.838242,221.33342,7606433131,221.33342,226.483727571429,184.629853945,37.8634316725412
"201","ETH-USD",2019-07-20,221.412659,234.198456,221.189484,229.119217,7976245988,229.119217,220.720929857143,185.07135297,40.5888656061242
"202","ETH-USD",2019-07-21,229.167694,229.861664,219.027756,225.630768,6685082868,225.630768,220.442744714286,185.42426839,39.7476376406644
"203","ETH-USD",2019-07-22,225.698654,226.862579,213.44838,217.560013,6338843919,217.560013,218.697603571429,185.766393405,37.7959149114361
"204","ETH-USD",2019-07-23,217.568466,218.518051,209.638123,212.728516,6976091534,212.728516,220.631866571429,186.057126285,36.6361528601542
"205","ETH-USD",2019-07-24,212.553818,217.535431,203.893402,217.046371,7168982843,217.046371,221.426352428571,186.36416516,38.4537460184422
"206","ETH-USD",2019-07-25,216.969116,224.254196,216.135147,219.617996,6731281160,219.617996,220.433757285714,186.673524135,39.5656398942993
"207","ETH-USD",2019-07-26,219.628128,220.236389,214.125687,219.629608,5729852178,219.629608,220.190355571429,187.01317608,39.5709486355904
"208","ETH-USD",2019-07-27,219.61763,223.517258,204.903931,207.40831,6257703908,207.40831,217.088797428571,187.29841946,35.9878517882382
"209","ETH-USD",2019-07-28,207.413773,212.04184,202.252899,211.186554,5504887934,211.186554,215.025338285714,187.60033665,37.8611321160857
"210","ETH-USD",2019-07-29,211.123657,213.932053,208.764313,211.268051,5485190664,211.268051,214.126486571429,188.01355099,37.9033449861508
"211","ETH-USD",2019-07-30,211.339203,213.614075,206.867615,210.522598,5489918859,210.522598,213.811355428571,188.428422355,37.6513883119904
"212","ETH-USD",2019-07-31,210.492416,218.654144,210.437912,218.654144,6003828340,218.654144,214.041037285714,188.891860425,42.1674340339754
"213","ETH-USD",2019-08-01,218.554596,218.812653,212.914505,217.808441,5965442642,217.808441,213.782529428571,189.39641361,41.828098688787
"214","ETH-USD",2019-08-02,217.88446,222.182571,215.97583,217.871567,6159440229,217.871567,213.531380714286,189.840427815,41.8657048858994
